business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count
8R7jI_E1QQjLwTfkU4V8DQ,Nomad Krav Maga,Southwest,"6980 W Warm Springs Rd, Ste 190",Las Vegas,NV,89113,36.0576207,-115.2447378,5.0,23
Fpv_fD9Djlh0NNBQ8dR0Qg,Fresh Attractions World Market Flavors,Southeast,6075 Spencer St,Las Vegas,NV,89119,36.0797665,-115.127809,1.0,4
xq5ZJJYtIzikvh41FhBoFQ,Culinary Workers Union  Local No 226,Downtown,1630 S Commerce St,Las Vegas,NV,89102,36.1509685,-115.1557909,3.0,5
yxqtOGGoKtAMKVjSd7I4tg,Emerald Bay Apts,Sunrise,4701 E Sahara Ave,Las Vegas,NV,89104,36.1433726,-115.0726121,1.0,3
wFa5bQpsjwz4x3UaK1y3-Q,Sophia in Sapphire,Westside,3375 S Decatur Blvd,Las Vegas,NV,89102,36.1287798,-115.2089904,5.0,17
OjUCIepQRbJPw6dmovxt2Q,Always & Forever Weddings and Receptions,The Lakes,2902 Lake East Dr,Las Vegas,NV,89117,36.139638,-115.284271,4.5,35
S6apFS5ghsQg69rcBvm2Qg,Capriotti's Sandwich Shop,South Summerlin,11011 W Charleston Blvd,Las Vegas,NV,89135,36.1564004,-115.3335562,4.0,80
A37lz_WjrzRwkHRLuz4v2w,"Discount Tire Store - Las Vegas, NV",,7401 W Lake Mead Blvd,Las Vegas,NV,89128,36.1956734478,-115.254140283,4.5,117
cu5C-Arymt7wsCLsgiIKdA,Nevada Tree Service,Sunrise,2062 Falcon Ridge St,Las Vegas,NV,89142,36.148988,-115.045147,4.0,9
m0z-TyJ3GV3TgbXGsJ33qg,Downtown Brew Festival- Las Vegas,Downtown,500 S Grand Central Pkwy,Las Vegas,NV,89155,36.165678857,-115.154185295,4.0,5
jpkqU-ipnYPupbNDBs4C6w,Quality Star Imports And Domestic,Chinatown,3930 Spring Mountain Rd,Las Vegas,NV,89102,36.1264752,-115.1928187,5.0,3
VFbslvHQDSaJonYdxu_jrQ,Brilliant Child Christian Academy,Spring Valley,7885 West Rochelle Ave,Las Vegas,NV,89147,36.110328,-115.2625279,4.5,9
J5yCH2iqfCQAbX5Vu0ffQg,Edward K Tsai,Southwest,"7377 S Jones Blvd, Ste 107",Las Vegas,NV,89139,36.0552364,-115.2259493,3.5,24
4ub1lle9wDxRhVMjWMtkNA,Jaramillo Landscape & Maintenance Company,Southwest,9275 S Jones Blvd,Las Vegas,NV,89139,36.0232940371,-115.226144149,2.5,6
eaIBdz8stP-gccVQTpfLqw,Lee Cleaners,Southwest,7377 S Jones Blvd,Las Vegas,NV,89139,36.0551404492,-115.22575736,2.5,16
-poHrga1My4zwhj-nh2WEQ,Empire Records,Southwest,,Las Vegas,NV,89139,36.0402159,-115.2244853,5.0,3
zmSA_uSu_6OqmGPHStKMMw,Hobbytown USA,Westside,"4590 W Sahara, Ste 103",Las Vegas,NV,89102,36.1449299,-115.2041498,4.5,30
6PpQuIy1N8bhjSfvy3rnRA,Advanced Dentistry,Spring Valley,"5731 S Fort Apache Rd, Ste 110",Las Vegas,NV,89148,36.0840272,-115.2980633,4.0,29
6xjXgzU_VYjgqoyTGQlv-w,Graphic Imaging Services,Westside,"1601 S Rainbow Blvd, Ste 150",Las Vegas,NV,89146,36.1537778,-115.2439266,4.0,6
QTW3d5B3ZEReRizNYQ8rNg,Upper Image Car Wash - E. Las Vegas,Downtown,2881 E Charleston Blvd,Las Vegas,NV,89104,36.1584069,-115.110602,2.0,3
BrYLIVpwQFariGRfX_0Kxw,Couture Medical,,2615 Box Canyon Dr,Las Vegas,NV,89128,36.2072606903,-115.247634806,3.5,33
OWT7dH6fd9wnxn-Wb6ld1g,Green Valley Grocery,Westside,8601 W Charleston Blvd,Las Vegas,NV,89117,36.1586057,-115.2806627,3.5,3
Gqgb-PtB0emvs1__y7p3gA,Southwest Lawn Shaping,,,Las Vegas,NV,89131,36.3656399,-115.2244853,4.0,4
3TRgD3KLVis61eGvMZrykA,SK Seafood Restaurant 勝記,Chinatown,5600 Spring Mountain Rd,Las Vegas,NV,89146,36.1261158897,-115.218089936,4.5,64
bLieCqMMt4la2i8M2v1TUg,Jersey Mike's Subs,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89139,36.0819648618,-115.14772249,3.5,35
wBsZShKsemJ9B2Fxm9ntAw,The Millennium Consulting Group,Spring Valley,"5940 S Rainbow Blvd, Ste 3013",Las Vegas,NV,89118,36.081186,-115.241087,5.0,3
J5T5zj9r8_t1nfOVj1fMSg,J & S Diesel Service,,5155 Dean Martin Dr,Las Vegas,NV,89118,36.0959096,-115.1817976,2.5,16
KmvwcEle06KNfNhyV-QO1A,LaBella's Pizzeria,Centennial,"6530 N Buffalo Dr, Ste 130",Las Vegas,NV,89131,36.2807033,-115.2654758,4.0,47
4v1D91A5hg3aaH_JI3OjQQ,Hollywood Community Center,Sunrise,1650 S Hollywood Blvd,Las Vegas,NV,89142,36.1547929,-115.0258876,3.5,6
MaSfKxb768KZG8fFRu3GyA,Dana Realty Group & Property Management,,"8872 S Eastern Ave, Ste 230",Las Vegas,NV,89123,36.0277464,-115.1159301,4.0,18
vnNRBq0zVIH-k1BA91mw5w,The T-Shirt Diner,Westside,4300 Meadows Ln,Las Vegas,NV,89107,36.1725319,-115.197258,3.0,17
y0x795PyDX8JL_oyIaTUiQ,Blueberry Hill Family Restaurant,Westside,1280 S Decatur Blvd,Las Vegas,NV,89102,36.1564277,-115.2076923,3.5,376
fJDv3U-BlFtaIjqBbzD3LA,Silverstate Refrigeration & HVAC,,4535 Copper Sage,Las Vegas,NV,89115,36.243077368,-115.075506531,4.0,36
pOoKmX502jEaGqhdRobo2Q,The Point After Lounge & Restaurant,,925 N Pecos Rd,Las Vegas,NV,89101,36.1814804,-115.0982896,4.5,3
YmvD7u6ELIVJsLngXRUeSQ,B & R Property Management,,"8966 Spanish Ridge Ave, Ste 100",Las Vegas,NV,89101,36.1727582456,-115.124038523,2.5,3
ysU4FFGibNTCdQz5sgKi8g,"Robert H. Thalgott, DMD, MS",Summerlin,"1945 Village Center Cir, Ste 110",Las Vegas,NV,89134,36.1919182,-115.302885,4.5,11
ze0vTDa1oFIH6oSRWgxM_A,ICU Computer Solutions,Southeast,"9550 S Eastern Ave, Ste 220",Las Vegas,NV,89123,36.0148372458,-115.117684236,5.0,51
ZgYWCsGXr2Sm00q6c2Y0_w,Win Place & Show Grooming,Southeast,"9151 Las Vegas Blvd S, Ste 324",Las Vegas,NV,89123,36.0203453665,-115.152076614,2.5,3
2m6iTNa-ONhRQ4rYd5xmpw,NeonLV,Southeast,"8965 S Eastern Ave, Ste 120",Las Vegas,NV,89123,36.0264114,-115.120072,3.5,3
EV85dKbe4lYRC3Mo4rNXVQ,New Town Tavern,,600 Jackson Ave,Las Vegas,NV,89106,36.186195,-115.149827,4.5,3
P74O1s_PSbi11-Gm1ta2ag,Valley View Surgery Center,Westside,1330 S Valley View Blvd,Las Vegas,NV,89102,36.155859,-115.194566,3.5,21
g6L-oVN4geIRdABs8we-zw,CarePro Carpet Cleaning,,,Las Vegas,NV,89122,36.1067341,-115.0406679,5.0,114
hCXknMQalY1QQZrdZGuBHg,Jaguar Las Vegas,Westside,5255 West Sahara Ave,Las Vegas,NV,89146,36.1434509,-115.212885,3.5,11
i_K3mYEet_U-B4kT4_ynsw,Kohl's,Westside,8671 W Charleston Blvd,Las Vegas,NV,89117,36.15782,-115.283186,3.5,57
rreOM2SMT7JeRknSb3CQlg,Flowers at Lakeside,Summerlin,"2620 Regatta Dr, Ste 120",Las Vegas,NV,89128,36.2075183,-115.2681365,3.5,7
hl3SvWdVqOI8mSbeXHGGZQ,FedEx Office Print & Ship Center,The Strip,3708 Las Vegas Blvd S,Las Vegas,NV,89109,36.109856,-115.17634,2.0,4
bEFKVVuX84gh49S0ryArLg,24 Hour Fitness - Las Vegas Charleston,Sunrise,4480 E Charleston Blvd,Las Vegas,NV,89104,36.1599794876,-115.077574798,3.0,18
ubz4CaZXagQuGv2N9gFAdw,Botero,The Strip,3131 Las Vegas Blvd S,Las Vegas,NV,89109,36.127516,-115.165913,4.0,430
FAiZp6pLY5l9JITMQPASbg,7th & Carson,Downtown,"616 E Carson Ave, Ste 110",Las Vegas,NV,89101,36.1672934054,-115.139216892,5.0,19
KcNpUjrjo9coDwnCSQiwyw,Cure Nail Boutique,Downtown,"707 Fremont Downtown Container Park, Fl 3",Las Vegas,NV,89101,36.167622807,-115.138590261,5.0,48
LTpH7PllA7ruroTZRXnWqw,Sunrise Too Donuts,Downtown,3005 E Charleston Blvd,Las Vegas,NV,89104,36.1590424,-115.1074204,4.5,16
i3mZIwNi1EiJ7-1A8amoyw,Amena Bakery & Deli,Westside,"2101 S Decatur Blvd, Ste 10",Las Vegas,NV,89102,36.148922,-115.209227,4.5,252
Bjfq08zKr3AzswfSRawgrw,Be Sugared,Westside,8975 W Charleston Blvd,Las Vegas,NV,89117,36.1576692,-115.2907728,4.5,41
TGZVewJPoPh7qysgLW9vYg,Hollywood Aquatics Center,Sunrise,1550 S Hollywood Blvd,Las Vegas,NV,89142,36.153443,-115.025582,3.0,20
yMSnJTxtn-AiuwB-nwT2pQ,Victory Martial Arts - Summerlin,South Summerlin,"10247 W Charleston Blvd, Ste E",Las Vegas,NV,89135,36.1580766,-115.3174951,4.5,18
tdDJkRoAHhgFj0ooN3RA9Q,Serenity Club,Chinatown,3990 Schiff Dr,Las Vegas,NV,89103,36.1249023,-115.1929018,3.5,4
Sjm47MTlpLs3U2IQhUlPsg,XpresSpa,Southeast,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.0839998,-115.1537389,4.0,24
FBge3VbATA5GhIr2Z1ZlSQ,Clarks Bostonian Shoes,Downtown,855 S Grand Central Pkwy,Las Vegas,NV,89106,36.1629301,-115.1583209,4.0,5
1JvYeMM5_pLLgYA6VsCecw,Intelligent Office Las Vegas,Centennial,"5550 Painted Mirage Rd, Ste 320",Las Vegas,NV,89149,36.2618432,-115.2549542,3.5,3
p8svpT_viqoRpa74YukXFA,Optic Gallery,Centennial,6620 N Durango Dr,Las Vegas,NV,89149,36.281587,-115.287343,4.5,22
ewaB15pbGAm02Vh4cyEvkA,Makeup For Keeps,Eastside,"2235 E Flamingo Rd, Ste 132-5",Las Vegas,NV,89119,36.113364,-115.122039,4.5,23
YCMjj7OaCYpXPplTBKonUQ,El Palacio del Sol,Eastside,"953 E Sahara Ave, Ste A-27",Las Vegas,NV,89104,36.1418122,-115.142338,1.5,9
GacNUc2uLNv8LEAX2kuynQ,Homeowner Relief Lawyers,Centennial,"5550 Painted Mirage Rd, Ste 320",Las Vegas,NV,89149,36.261814,-115.2549683,5.0,3
YNtYiiDDKmDX_Y2RyLC5Aw,The Nail Affair,Spring Valley,"6040 Badura Ave, Ste 130",Las Vegas,NV,89118,36.0632511,-115.2237418,4.5,128
S54usoQd8ORDu2pYq3Jhgg,Nevada Shotokan Karate,Sunrise,"5780 E Sahara Ave, Ste 150",Las Vegas,NV,89142,36.1454086568,-115.047897286,5.0,6
iBlQvqiy5Rg2h-y9TS1yOA,Casa Del Matador,South Summerlin,"1770 Festival Plaza Dr, Ste 190",Las Vegas,NV,89135,36.1522311879,-115.332896099,3.5,192
VQaZf8APldXwA-qZHIM1UA,Haunted Harvest at Springs Preserve,Downtown,333 S Valley View Blvd,Las Vegas,NV,89107,36.1617713,-115.1731897,4.0,5
DC6LVnt9BVa8BkGYPAU75g,Nevada Music Academy,Centennial,"6525 N Buffalo Dr, Ste 150",Las Vegas,NV,89131,36.2806657,-115.2669967,5.0,12
1fG7Xg4dLzcKIApzJiXtXw,Tae Heung Gak,Chinatown,6870 Spring Mountain Rd,Las Vegas,NV,89146,36.1268192,-115.2421504,4.0,7
equdLy8XQKxSEXI-AjS4ow,Eun Hui Beauty Salon,Chinatown,6376 Spring Mountain Rd,Las Vegas,NV,89146,36.1256884,-115.2313802,4.0,9
EDzm7yv1UesCFt-OsJoKtA,Kirkland's,South Summerlin,2310 Park Centre Dr,Las Vegas,NV,89135,36.1464454,-115.332348,3.0,7
-CZwX0Fy14DGCY_2aFkhKg,K Jun Chicken,Chinatown,6850 Spring Mountain Rd,Las Vegas,NV,89102,36.1269391,-115.2416392,3.5,5
2AHdpDUVkbNgCel9Kjk6NQ,Five Star Sitters,Southwest,"7322 S Rainbow Blvd, Ste 307",Las Vegas,NV,89139,36.0553458,-115.2429413,5.0,6
cW-guonyUbsjZ7b7tXauHw,Sassy Sal's BBQ,Centennial,"7785 N Durango Dr, Ste 105",Las Vegas,NV,89131,36.3025669071,-115.282385243,3.0,47
n5bR03mFAvZSYvki9MeW7g,Munch-A-Sub,,"5320 Cameron St, Ste 1",Las Vegas,NV,89118,36.0932416,-115.2033739,4.0,79
aYZoX0WxnlsOfq67aIthGw,Lasting Smiles Dental Care,Westside,"4011 Meadows Ln, Ste 101",Las Vegas,NV,89107,36.1695153,-115.1943414,4.0,13
UsSJXgobz-nH7H89w2jOqw,Meadows Chiropractic,Westside,"3441 W Sahara Ave, Ste C7",Las Vegas,NV,89102,36.1435664011,-115.188219472,5.0,18
2KGVVNKbvPEG4ghxUVOTNA,High Tech Transmissions & Automotive,Westside,2011 S Decatur Blvd,Las Vegas,NV,89102,36.1495893,-115.2071648,5.0,3
v6knZyS5gql50OxV5JB35g,Esplanade Apartment Homes,Spring Valley,8777 W Maule Ave,Las Vegas,NV,89148,36.0607197,-115.2809242,3.0,11
Zrh6UnmVBFa8KqDD6oTmbQ,CareNow,Southwest,"10530 Southern Highlands Pkwy, Ste 150",Las Vegas,NV,89141,35.998138,-115.205624,2.5,48
f4vb5tv60WaBcwzRhKpANA,Nanny's,Summerlin,8453 W Lake Mead Blvd,Las Vegas,NV,89128,36.197769,-115.2804165,4.5,91
HWMX6Xd3VvWekDrNzquF4g,Central Psychiatry,Westside,"5440 W Sahara Ave, Ste 202",Las Vegas,NV,89146,36.145196,-115.2155168,2.5,20
aquo9Z8bgXPJxT197HN4-g,Extra Space Storage,Westside,4901 W Oakey Blvd,Las Vegas,NV,89146,36.1514701,-115.2097267,3.5,6
JfC7ufsnkzAwNFfoIcAHNw,Desert Orthopaedic Center,Southwest,"8205 W Warm Springs Rd, Ste 250",Las Vegas,NV,89113,36.054773,-115.2710305,4.0,21
rbCdL5ALXihEGSzC3FvdYQ,Affordable Dental - Durango,Southwest,"7250 S Durango Dr, Suite #110",Las Vegas,NV,89113,36.0489857075,-115.278334348,3.5,24
GLU6jVnPb7O5MtRCTgXIuA,UB Fit,The Lakes,"8951 W Sahara Ave, Ste 190",Las Vegas,NV,89117,36.1439726,-115.2922821,5.0,3
XjepvTIfp4iqGq1orODedg,Four Kegs Sports Bar,,"276 N Jones Blvd, Ste B",Las Vegas,NV,89107,36.1759036894,-115.223261777,4.0,381
43iDZBs2gYeibNWijRtwyQ,The Cosmetics Company Store,Downtown,875 S Grand Central Pkwy,Las Vegas,NV,89106,36.1638289,-115.1568419,3.5,12
YAiHkQAQ9sm23V1CyNT2zQ,Bogey's Bar & Grill,Centennial,7770 W Ann Rd,Las Vegas,NV,89149,36.2631315,-115.2655165,3.0,16
0MClc59pEqhTht6iB1hwzA,Shannon Smith,Southeast,9550 S Eastern Ave,Las Vegas,NV,89123,36.0153211,-115.1185163,5.0,8
RW9CEl6su7E0r7VslB4ZKQ,Wellish Vision Institute,,2555 Box Canyon Dr,Las Vegas,NV,89128,36.2065182,-115.2484546,2.5,20
xv6FI0TBvSkjIyrvo2Hk-Q,My Left Foot Children's Therapy,,"7501 W Lake Mead Blvd, Ste 115",Las Vegas,NV,89128,36.19518,-115.2573615,2.0,13
bSYfniT0F6pLYDaeIAABEA,Grand Canyon Tours,Southeast,795 E Tropicana Ave,Las Vegas,NV,89119,36.100642,-115.146429,2.5,79
BpjH1AQ7A0ZhRUY9TbeKtA,Brandon Iron,,3965 W Oquendo Rd,Las Vegas,NV,89118,36.0826667,-115.1922492,4.0,11
XRXj8BhR7fDP-YWFTEZn0A,LV Top Shelf,Southwest,8969 Appellation Ave,Las Vegas,NV,89148,36.023017,-115.287223,5.0,30
DOPUavsTUzTcpn3PrK5tUw,Total Wine & More,Westside,730 S Rampart Blvd,Las Vegas,NV,89145,36.1634023355,-115.288572816,4.5,255
Tjrd8ssu6XpeZsHjkJgUxw,Culichi Nails,Sunrise,607 N Nellis Blvd,Las Vegas,NV,89110,36.1738871301,-115.062374957,3.0,15
tZxFCvcJ6mgxnfDZBw3Ggw,Alternator Depot,Sunrise,"4275 E Sahara Ave, Ste 9",Las Vegas,NV,89104,36.1442938,-115.081408,5.0,7
IaaO1MUvZKhmyQ6O_2J_og,Duck Creek Village Homeowners Association,Southeast,5800 Medallion Dr,Las Vegas,NV,89122,36.0911661,-115.0435458,2.0,4
_ki-51g5W8beGcqvzVALfw,Johnnie Walker RV Center,,4784 Boulder Hwy,Las Vegas,NV,89121,36.1169836,-115.0702223,4.5,41
FQqEcg73zmVXRapyqpdQdA,Oasis Meadows,,3150 S Nellis Blvd,Las Vegas,NV,89121,36.13319,-115.06116,1.5,7
BWhspaDdGQwZAkXieytvUQ,Gina Louisa Designs,Eastside,,Las Vegas,NV,89121,36.1165487,-115.0881146,5.0,10
AOM_5cfFG96c96LP4CXRiw,Bodyheat Tanning,Westside,"3180 S Durango, Ste 1",Las Vegas,NV,89117,36.1317287,-115.2784936,3.5,12
d6aN2dTWHQAgnXRPK9twHA,No Lines By Design,Westside,7906 W Sahara Ave,Las Vegas,NV,89117,36.144593,-115.263605,5.0,33
3FlWR_osNPb8dcqLgHebHw,Mimi's Cafe,Westside,1121 S Fort Apache,Las Vegas,NV,89117,36.1576912,-115.2918796,3.0,207
FMOWO7_mj8lSZnV3WqpGiA,Target,Westside,8750 W Charleston Blvd,Las Vegas,NV,89117,36.161245604,-115.287139958,3.5,17
epSztdmhWDYl2avl9WksOA,Bank of America,Eastside,1077 E Sahara Ave,Las Vegas,NV,89104,36.143644,-115.139707,2.0,15
FNCJpSn0tL9iqoY3JC73qw,Centennial Dermatology & Skin Cancer,Centennial,"5550 Painted Mirage Rd, Ste 200",Las Vegas,NV,89149,36.2618907,-115.2563469,4.0,39
sAmmv3ffj99CN85Wj0zF3A,Rockstar Nails & Spa,Centennial,6770 N Durango Dr,Las Vegas,NV,89149,36.283809,-115.2870808,4.5,65
eJCDUkFa7wl-BHYKZzaTMQ,Grape Street,,"7501 W Lake Mead Blvd, Ste 120",Las Vegas,NV,89128,36.19518,-115.2573615,3.5,280
cuJ_TkdR_-BEzZiPlh3lZw,Big 5 Sporting Goods,,"7351 W Lake Mead Blvd, Ste 109",Las Vegas,NV,89128,36.194683,-115.252392,4.0,4
3JnKLumwdlMMn69_5x2E4g,Pit Stop Express Car Wash,Spring Valley,6480 S Rainbow Blvd,Las Vegas,NV,89118,36.070900863,-115.241816933,5.0,5
xMUQzZl5U59sgxNkEPG81g,Ace Hardware,Northwest,4858 W Lone Mountain Rd,Las Vegas,NV,89130,36.2481868,-115.2090475,4.0,7
I4k8ZjZE1ugtC10g7vyRpQ,Canyon Gate Cleaners,Westside,"8145 W Sahara Ave, Ste 520",Las Vegas,NV,89117,36.1435,-115.26864,4.5,25
omVUhrbQgSJ-zdIs4ixiug,Forever 21,Eastside,3680 S Maryland Pkwy,Las Vegas,NV,89109,36.1252029,-115.137102,3.0,6
oTvWRProOjHk2HQZMBbzpA,Nannies & Housekeepers USA,Eastside,"3585 E Flamingo Rd, Ste 204",Las Vegas,NV,89121,36.1146774292,-115.097007751,4.5,35
CLdn-jOifbwtoKUvy9V_0Q,Venezia,The Strip,3355 Las Vegas Blvd S,Las Vegas,NV,89109,36.1214762806,-115.169934999,3.5,26
u_vPjx925UPEG9DFOAAvFQ,Flamingo Las Vegas Hotel & Casino,The Strip,3555 Las Vegas Blvd S,Las Vegas,NV,89109,36.1156902,-115.1713943,2.5,2751
91JwvxaCYhLWnAOWp_AmeQ,Popeyes Lousiana Kitchen,The Strip,3850 Las Vegas Blvd S,Las Vegas,NV,89109,36.0987307,-115.175777,2.5,31
fQt4D34vcJNtEf8Q4zte3w,TAO Asian Bistro,The Strip,"The Venetian, 3355 S Las Vegas Blvd",Las Vegas,NV,89109,36.122659,-115.170086,3.5,1319
ywTd1_6Y6dFOX1rkOXRNIw,The Boudoir Cafe,The Strip,,Las Vegas,NV,89109,36.128561,-115.1711298,5.0,17
FksdAdbJE0TqD7Z8vSoG4w,Clear,Westside,1045 S Rainbow Blvd,Las Vegas,NV,89145,36.1594574,-115.2441524,1.5,4
HjaSykYIB3o5p3GMVPUasA,Laptop Plus Mobile Service,Sunrise,"5105 E Sahara Ave, Ste 140",Las Vegas,NV,89142,36.1442831,-115.0625725,5.0,3
AbadN65irz8uSL8z6fkoBg,BBQ King,Chinatown,5650 Spring Mountain Rd,Las Vegas,NV,89146,36.1259475,-115.2188254,3.0,81
mS_OnqzSkO0IzmGafD0hsg,Taxes PhD,,3219 E Warm Springs Rd,Las Vegas,NV,89120,36.0566654,-115.1040447,5.0,7
TTglnKh_kURiH1RUasNq1A,TruFusion Summerlin,South Summerlin,"1870 Festival Plaza Dr, Ste 200",Las Vegas,NV,89135,36.150941,-115.333686,5.0,67
By0WA_vdcVk1QUdw757IJQ,M&K Heating And Cooling Services,,"5329 S Cameron St, Ste 108",Las Vegas,NV,89118,36.0929124,-115.2047907,4.5,14
v9fZFPkW8K-_bb2c1lLQ2g,Wheels Deals Car Audio,Westside,"4080 W Desert Inn Rd, Unit 101",Las Vegas,NV,89102,36.1305673,-115.1941533,5.0,9
Zmfq3DVhHdtVChhSxzoUHw,Panna Thai Restaurant,Spring Valley,"6015 S Fort Apache Rd, Ste 100",Las Vegas,NV,89148,36.0789362,-115.2985524,4.0,375
xd-AnaGxEMKT2zTEheP6_w,Tony Marcs 420 Eats,Westside,"6700 W Charleston Blvd, Unit C",Las Vegas,NV,89146,36.15962,-115.2425364,4.0,122
3Xe3RH3sw49h61d-Z1TWYQ,Capstone Brokerage,The Lakes,"8681 W Sahara Ave, Ste 100",Las Vegas,NV,89117,36.1424035,-115.2817162,3.5,5
MPGrHMnDFzXCr-EtNSDh2g,Bob's Autodynamics,Westside,"3015 S Valley View Blvd, Ste 100",Las Vegas,NV,89102,36.1363038,-115.1915119,4.0,15
73oP6zoYZKNlO8642EMD_Q,Chip Off The Block Deli,Centennial,"6440 N Durango Dr, Ste 125",Las Vegas,NV,89149,36.2779367981,-115.286492761,4.0,62
8EDFBu7VHs5w8k1VyhfQuA,ARCO ampm,Centennial,6775 N Durango Dr,Las Vegas,NV,89149,36.2842569459,-115.288407728,3.5,19
_6Qxq7_mLPqus-VGJJAJ-Q,Valley View Pest Control,,3798 Dusky Flycatcher St,Las Vegas,NV,89122,36.119098,-115.034753,5.0,10
B2QP5WHYYNftr7CZPJZKVg,Games2U,,,Las Vegas,NV,89012,36.0416463029,-114.982243549,5.0,4
OTTMrMNcCrwm73h95d0gPw,Kids R Kids - Southwest,,5000 S Jones Blvd,Las Vegas,NV,89118,36.0976137205,-115.224373461,5.0,23
Hk0oRsqZa1tl7k0pPTj02A,7-Eleven,Westside,6950 W Charleston Blvd,Las Vegas,NV,89117,36.1595451647,-115.250595286,2.5,3
A7LPS3Vk7ORNe3dMQbvsmw,Jumper's Jungle Family Fun Center,,4005 W Reno Ave,Las Vegas,NV,89118,36.0970546772,-115.192920642,3.5,72
mWrYXlKxhwHPTXDOyNRQog,Hustler Hollywood,,6007 Dean Martin Dr,Las Vegas,NV,89118,36.0801570692,-115.182824971,4.5,35
pAOaspUGXIuTM8xYMy8zMQ,Northern Lights and Fans,Spring Valley,"6285 S Rainbow Blvd, Ste 100",Las Vegas,NV,89118,36.0744412,-115.2426108,5.0,3
G6GWOAPmCGSiMleJUzta8A,ABC Hyundai,Spring Valley,6825 Redwood St,Las Vegas,NV,89118,36.0647780976,-115.238837259,2.5,164
mvMih24zuSw_dZyU_LEY7g,Pizza Hut,Sunrise,"5105 E. Sahara Ave., #128",Las Vegas,NV,89142,36.1442831,-115.0625725,3.0,17
txrsxTJhPcIB4JBDG5rOnA,B Studio Waxology,,"5611 S Valley View Blvd, Ste 120",Las Vegas,NV,89118,36.0878718,-115.1904094,5.0,68
m8OjNIDRYjdggLmsRVANKQ,Cool Runnings Automotive Repair,,"5115 Dean Martin Dr, Ste 503",Las Vegas,NV,89118,36.0968157,-115.1819347,3.5,5
DIeZlSdYYyMm_eDFWqj05A,Bridal & Boutique,,"5120 S Decatur Blvd, Ste 103",Las Vegas,NV,89118,36.096854,-115.2070626,4.0,17
TuXrSIcnXA6DDH5eKgkjOA,Supercuts,Centennial,6440 Sky Pointe 130,Las Vegas,NV,89131,36.2799493747,-115.261768699,4.5,3
UFDphztnX2lxgyREuRwo7g,Sunset Clinic,Centennial,"6525 N Buffalo Dr, Ste 130",Las Vegas,NV,89131,36.2816342,-115.2667174,1.5,12
kuvGI3epMsuel9pbdT45Jg,BellyGoddess,Westside,,Las Vegas,NV,89107,36.1688235,-115.2185573,5.0,5
ei7Sc2UrG4cdXcocfTrppQ,Pariente Law Firm,Eastside,"3960 Howard Hughes Pkwy, Ste 615",Las Vegas,NV,89169,36.116821,-115.156943,5.0,3
fBy6VqatJlHP3zaRQq9jNg,Scooter Stop,,2113 N Decatur Blvd,Las Vegas,NV,89108,36.1974775,-115.2063762,1.0,6
Ui0sPObI5SfPiwMZ4iIDxQ,Xtreme Movers,Westside,361 Upland Blvd,Las Vegas,NV,89107,36.1687347,-115.2194258,4.5,10
E8HkA7NUzE9RXXAr9FJyzQ,Local Bartending School,,800 N Rainbow Blvd,Las Vegas,NV,89107,36.1808058,-115.2422401,5.0,3
dj6nbGIqguJDXgz49nmFBw,Pizza Hut,Southwest,7645 S. Rainbow Blvd.,Las Vegas,NV,89139,36.0494801256,-115.243765382,2.0,56
ron8U5ttagxRr6YRs8mJ5g,S.P.O.R.T.S. Therapy,Southwest,"7770 S Dean Martin Dr, Ste 307",Las Vegas,NV,89139,36.045811122,-115.183615494,5.0,4
ZI7D0kRZ6jJc93qqyDFAPQ,InTouch Credit Union,Summerlin,7676 W Lake Mead Blvd,Las Vegas,NV,89128,36.197003,-115.263276,2.5,7
qmYPTlSRWmOV6RW_QuV4yw,Red Rock Harley-Davidson,Westside,2260 S Rainbow Blvd,Las Vegas,NV,89146,36.1464028,-115.2412807,4.0,76
K8FrFtCGLlj7sNU0GCnKBg,Extra Innings - Las Vegas,Southwest,"7200 Montessouri St, Ste 190",Las Vegas,NV,89113,36.0567865006,-115.24753817,5.0,43
hK4myROC2GXOjb6aXKBV8g,Infiniti Creations Salon & Spa,Westside,"3100 S Durango Dr, Ste 102",Las Vegas,NV,89117,36.1333968,-115.2784416,4.5,24
OQcvO5P3gH0cuJ-bPXwfQQ,Mi Pueblo Taco Shop,,1920 N Decatur Blvd,Las Vegas,NV,89108,36.1947007117,-115.205170581,5.0,74
-sN_og_84rLW22CaE3cjVw,Full House BBQ,Southeast,"9890 S Maryland Pkwy, Ste 19",Las Vegas,NV,89183,36.0101637,-115.1352309,4.0,264
zMyQKUAAT6mNKve63ywzVQ,Onyx Bar,South Summerlin,11011 W Charleston Blvd,Las Vegas,NV,89135,36.1564004,-115.3335562,4.0,18
ltOHgbTWw0wQ1KFb1tSaaQ,Wash Tub Laundromat,Chinatown,"4821 Spring Mountain Rd, Ste F",Las Vegas,NV,89102,36.1262617,-115.2070894,4.0,33
H06r0SKiwgdJAOVDDrMi_Q,Sunday Lager,Southwest,"4270 Blue Diamond Rd, Ste 106",Las Vegas,NV,89139,36.0372181,-115.1978276,4.5,6
